6.412058,2.311274
6.411690,2.310673
6.413310,2.319960
6.415958,2.322986
6.417625,2.316868
6.411381,2.314335
6.418442,2.330716
6.418115,2.308151
6.421449,2.316407
6.421204,2.314467
6.419741,2.319713
6.419378,2.316958
6.419492,2.316132
6.511269,2.618265
6.510054,2.617095
6.511749,2.615593
6.513209,2.616741
6.509686,2.615094
6.509265,2.617197
6.511727,2.634797
6.505673,2.638786
6.505673,2.633679
6.510007,2.635816
6.509941,2.636014
